highway,bicycle,width,shoulder,geometry,speed_lim,nlanes,pave_ref,nacc,PCI
service,,,,"LINESTRING (-118.4685935 34.0647223, -118.4687648 34.0647038)",30,2,72185.0,0,69.67
secondary,,,,"LINESTRING (-118.4703656 34.0664566, -118.4702774 34.0661222)",30,4,6640.0,0,62.81
secondary,,,,"LINESTRING (-118.4704061 34.0668704, -118.4704048 34.0667693)",30,5,56334.0,0,81.84
secondary,,,,"LINESTRING (-118.4704048 34.0667693, -118.4703953 34.0666159)",30,5,56334.0,0,81.84
secondary,,,,"LINESTRING (-118.4703953 34.0666159, -118.4703656 34.0664566)",30,5,6640.0,0,62.81
service,,,,"LINESTRING (-118.4694451 34.0655947, -118.4697013 34.0666283)",30,2,6640.0,0,62.81
service,,,,"LINESTRING (-118.4687617 34.0658924, -118.4689224 34.0658433)",30,2,72184.0,0,69.67
service,,,,"LINESTRING (-118.4689224 34.0658433, -118.4690102 34.0658203)",30,2,72184.0,0,69.67
service,,,,"LINESTRING (-118.4697013 34.0666283, -118.4697387 34.0667249)",30,2,6640.0,0,62.81
secondary,,,,"LINESTRING (-118.4699503 34.0686251, -118.4702685 34.0675667)",30,4,72484.0,0,40.89
secondary,,,,"LINESTRING (-118.4702685 34.0675667, -118.4703597 34.0672532)",30,4,56334.0,0,81.84
secondary,,,,"LINESTRING (-118.4703597 34.0672532, -118.4703986 34.0670567)",30,4,56334.0,0,81.84
secondary,,,,"LINESTRING (-118.4703986 34.0670567, -118.4704061 34.0668704)",30,4,56334.0,0,81.84
residential,,,,"LINESTRING (-118.4699503 34.0686251, -118.4691176 34.0684651)",25,2,51822.0,0,40.89
residential,,,,"LINESTRING (-118.4691176 34.0684651, -118.4690006 34.0684214)",25,2,51822.0,0,40.89
residential,,,,"LINESTRING (-118.4690006 34.0684214, -118.4689092 34.068374)",25,2,51822.0,0,40.89
residential,,,,"LINESTRING (-118.4689092 34.068374, -118.4688413 34.068307)",25,2,51822.0,0,40.89
residential,,,,"LINESTRING (-118.4688413 34.068307, -118.4687883 34.0682285)",25,2,51822.0,0,40.89
residential,,,,"LINESTRING (-118.4687883 34.0682285, -118.4687373 34.0681016)",25,2,51822.0,0,40.89
residential,,,,"LINESTRING (-118.4687373 34.0681016, -118.468707 34.0679972)",25,2,51822.0,0,40.89
residential,,,,"LINESTRING (-118.468707 34.0679972, -118.468675 34.0679156)",25,2,51822.0,0,40.89
residential,,,,"LINESTRING (-118.468675 34.0679156, -118.4686102 34.0678453)",25,2,51822.0,0,40.89
residential,,,,"LINESTRING (-118.4686102 34.0678453, -118.4685285 34.0677876)",25,2,51822.0,0,40.89
residential,,,,"LINESTRING (-118.4685285 34.0677876, -118.4684216 34.0677628)",25,2,51822.0,0,40.89
residential,,,,"LINESTRING (-118.4684216 34.0677628, -118.4682906 34.0677551)",25,2,51822.0,0,40.89
residential,,,,"LINESTRING (-118.4682906 34.0677551, -118.4682182 34.0677704)",25,2,51822.0,0,40.89
residential,,,,"LINESTRING (-118.4682182 34.0677704, -118.4681991 34.0677744)",25,2,51822.0,0,40.89
residential,,,,"LINESTRING (-118.4681991 34.0677744, -118.4681288 34.067839)",25,2,51822.0,0,40.89
residential,,,,"LINESTRING (-118.4681288 34.067839, -118.4680155 34.068149)",25,2,51822.0,0,40.89
residential,,,,"LINESTRING (-118.4680155 34.068149, -118.4678231 34.0685267)",25,2,51822.0,0,40.89
service,,,,"LINESTRING (-118.469 34.0657715, -118.4687057 34.0658295)",30,2,72184.0,0,69.67
service,,,,"LINESTRING (-118.4678662 34.0674675, -118.4682182 34.0677704)",30,2,51822.0,0,40.89
residential,,,,"LINESTRING (-118.4588624 34.0633892, -118.4600964 34.0626582)",25,2,51925.0,0,89.15
residential,,,,"LINESTRING (-118.4600964 34.0626582, -118.4613922 34.0618906)",25,2,10689.0,0,92.81
primary,,,,"LINESTRING (-118.4550839 34.0601452, -118.4553634 34.0604703)",35,5,71284.0,1,71.34
residential,,,,"LINESTRING (-118.4580983 34.0620782, -118.4590867 34.0614882)",25,2,58411.0,0,81.5
residential,,,,"LINESTRING (-118.4590867 34.0614882, -118.4603956 34.0607068)",25,2,58411.0,0,81.5
residential,,,,"LINESTRING (-118.4583704 34.0628049, -118.4595961 34.0620785)",25,2,18178.0,0,53.94
residential,,,,"LINESTRING (-118.4595961 34.0620785, -118.4608958 34.0613084)",25,2,70763.0,0,80.04
cycleway,,,,"LINESTRING (-118.4579242 34.0621483, -118.4581397 34.0621932)",15,2,61656.0,0,22.53
residential,,,,"LINESTRING (-118.4635483 34.0659528, -118.4636419 34.0658841)",25,2,32360.0,0,47.76
residential,,,,"LINESTRING (-118.4636419 34.0658841, -118.4637008 34.0657938)",25,2,23965.0,0,86.36
residential,,,,"LINESTRING (-118.4637008 34.0657938, -118.4637293 34.0657182)",25,2,23965.0,0,86.36
residential,,,,"LINESTRING (-118.4637293 34.0657182, -118.4637411 34.0656377)",25,2,23965.0,0,86.36
residential,,,,"LINESTRING (-118.4637411 34.0656377, -118.4637391 34.0655719)",25,2,23965.0,0,86.36
residential,,,,"LINESTRING (-118.4603999 34.06517, -118.4616311 34.0644365)",25,2,4676.0,0,82.25
residential,,,,"LINESTRING (-118.4616311 34.0644365, -118.4628988 34.0636811)",25,2,4676.0,0,82.25
residential,,,,"LINESTRING (-118.4593657 34.0639721, -118.4605983 34.0632397)",25,2,60681.0,0,89.28
residential,,,,"LINESTRING (-118.4605983 34.0632397, -118.4618982 34.0624673)",25,2,51926.0,0,92.81
residential,,,,"LINESTRING (-118.4598992 34.0645901, -118.4611307 34.0638566)",25,2,18149.0,0,85.81
residential,,,,"LINESTRING (-118.4611307 34.0638566, -118.4624271 34.0630845)",25,2,18149.0,0,85.81
residential,,,,"LINESTRING (-118.4609303 34.0657367, -118.4621338 34.065019)",25,2,60717.0,0,80.76
residential,,,,"LINESTRING (-118.4621338 34.065019, -118.463079 34.064455)",25,2,60717.0,0,80.76
residential,,,,"LINESTRING (-118.4624276 34.0674847, -118.4641296 34.0664592)",25,2,6645.0,0,33.8
residential,,,,"LINESTRING (-118.4639728 34.0692012, -118.4660842 34.0679428)",25,2,57383.0,0,83.01
residential,,,,"LINESTRING (-118.4634492 34.0686111, -118.4653632 34.0674806)",25,2,60706.0,0,57.41
residential,,,,"LINESTRING (-118.4629321 34.0680377, -118.4646654 34.0669548)",25,2,6645.0,0,33.8
residential,,,,"LINESTRING (-118.4662323 34.071187, -118.4662331 34.0707102)",25,2,54730.0,0,64.49
residential,,,,"LINESTRING (-118.4662331 34.0707102, -118.4662525 34.0697879)",25,2,54730.0,0,64.49
residential,,,,"LINESTRING (-118.4662525 34.0697879, -118.466248 34.0687688)",25,2,4669.0,0,37.14
residential,,,,"LINESTRING (-118.466248 34.0687688, -118.4662551 34.0684297)",25,2,4669.0,0,37.14
residential,,,,"LINESTRING (-118.4662551 34.0684297, -118.4662316 34.0681146)",25,2,32551.0,0,67.39
residential,,,,"LINESTRING (-118.4662316 34.0681146, -118.4660842 34.0679428)",25,2,57383.0,0,83.01
residential,,,,"LINESTRING (-118.4660842 34.0679428, -118.4658617 34.067722)",25,2,9332.0,0,83.01
residential,,,,"LINESTRING (-118.4658617 34.067722, -118.4653632 34.0674806)",25,2,9332.0,0,83.01
residential,,,,"LINESTRING (-118.4653632 34.0674806, -118.4650022 34.0672654)",25,2,35462.0,0,83.01
residential,,,,"LINESTRING (-118.4650022 34.0672654, -118.4646654 34.0669548)",25,2,35462.0,0,83.01
residential,,,,"LINESTRING (-118.4646654 34.0669548, -118.4641296 34.0664592)",25,2,6645.0,0,33.8
residential,,,,"LINESTRING (-118.4641296 34.0664592, -118.4635483 34.0659528)",25,2,32360.0,0,47.76
residential,,,,"LINESTRING (-118.4635483 34.0659528, -118.4635216 34.0659296)",25,2,23965.0,0,86.36
residential,,,,"LINESTRING (-118.4635216 34.0659296, -118.4632539 34.0656852)",25,2,23965.0,0,86.36
residential,,,,"LINESTRING (-118.4632539 34.0656852, -118.4631631 34.0656174)",25,2,35260.0,0,72.17
residential,,,,"LINESTRING (-118.4631631 34.0656174, -118.4630708 34.0655678)",25,2,35260.0,0,72.17
residential,,,,"LINESTRING (-118.4630708 34.0655678, -118.4629727 34.0655459)",25,2,35260.0,0,72.17
residential,,,,"LINESTRING (-118.4629727 34.0655459, -118.4627441 34.0655256)",25,2,43660.0,0,92.75
residential,,,,"LINESTRING (-118.4627441 34.0655256, -118.4625507 34.065441)",25,2,43660.0,0,92.75
residential,,,,"LINESTRING (-118.4625507 34.065441, -118.4623859 34.0653111)",25,2,60717.0,0,80.76
residential,,,,"LINESTRING (-118.4623859 34.0653111, -118.4621338 34.065019)",25,2,60717.0,0,80.76
residential,,,,"LINESTRING (-118.4621338 34.065019, -118.4616311 34.0644365)",25,2,21109.0,0,72.17
residential,,,,"LINESTRING (-118.4616311 34.0644365, -118.4611307 34.0638566)",25,2,15179.0,0,62.31
residential,,,,"LINESTRING (-118.4611307 34.0638566, -118.4605983 34.0632397)",25,2,51924.0,0,92.75
residential,,,,"LINESTRING (-118.4605983 34.0632397, -118.4600964 34.0626582)",25,2,51926.0,0,92.81
residential,,,,"LINESTRING (-118.4600964 34.0626582, -118.4595961 34.0620785)",25,2,10689.0,0,92.81
residential,,,,"LINESTRING (-118.4595961 34.0620785, -118.4590867 34.0614882)",25,2,2903.0,0,49.7
residential,,,,"LINESTRING (-118.4619603 34.0668746, -118.4635216 34.0659296)",25,2,10571.0,0,87.2
residential,,,,"LINESTRING (-118.4614956 34.0662725, -118.4627441 34.0655256)",25,2,43660.0,0,92.75
tertiary,,,,"LINESTRING (-118.4619603 34.0668746, -118.4612418 34.0673116)",30,3,6465.0,1,87.39
primary,,,,"LINESTRING (-118.4610031 34.0670553, -118.4612418 34.0673116)",35,5,32484.0,1,68.55
service,,,,"LINESTRING (-118.4608345 34.067583, -118.4603699 34.0673628)",30,2,277.0,0,81.66
service,,,,"LINESTRING (-118.4603699 34.0673628, -118.4597322 34.0665008)",30,2,8716.0,0,29.69
primary,,,,"LINESTRING (-118.4612418 34.0673116, -118.4617242 34.0678072)",35,5,6814.0,0,88.68
residential,,,,"LINESTRING (-118.4619603 34.0668746, -118.4617154 34.0664988)",25,2,10571.0,0,87.2
residential,,,,"LINESTRING (-118.4617154 34.0664988, -118.4614956 34.0662725)",25,2,15212.0,0,66.28
residential,,,,"LINESTRING (-118.4614956 34.0662725, -118.4609303 34.0657367)",25,2,43660.0,0,92.75
residential,,,,"LINESTRING (-118.4609303 34.0657367, -118.4603999 34.06517)",25,2,38178.0,0,74.58
residential,,,,"LINESTRING (-118.4603999 34.06517, -118.4598992 34.0645901)",25,2,51922.0,0,82.25
residential,,,,"LINESTRING (-118.4598992 34.0645901, -118.4593657 34.0639721)",25,2,15358.0,0,92.75
residential,,,,"LINESTRING (-118.4593657 34.0639721, -118.4588624 34.0633892)",25,2,6641.0,0,92.81
residential,,,,"LINESTRING (-118.4588624 34.0633892, -118.4584586 34.0629215)",25,2,18178.0,0,53.94
residential,,,,"LINESTRING (-118.4584586 34.0629215, -118.4583704 34.0628049)",25,2,18178.0,0,53.94
residential,,,,"LINESTRING (-118.4583704 34.0628049, -118.458265 34.0625675)",25,2,61656.0,0,22.53
residential,,,,"LINESTRING (-118.458265 34.0625675, -118.4582307 34.0624608)",25,2,61656.0,0,22.53
residential,,,,"LINESTRING (-118.4582307 34.0624608, -118.4581933 34.0623532)",25,2,61656.0,0,22.53
residential,,,,"LINESTRING (-118.4581933 34.0623532, -118.4581397 34.0621932)",25,2,61656.0,0,22.53
residential,,,,"LINESTRING (-118.4581397 34.0621932, -118.4580983 34.0620782)",25,2,61656.0,0,22.53
primary,,,,"LINESTRING (-118.4553634 34.0604703, -118.4556283 34.060783)",35,4,71284.0,0,71.34
primary,,,,"LINESTRING (-118.4556283 34.060783, -118.4558897 34.0610882)",35,4,71284.0,0,71.34
primary,,,,"LINESTRING (-118.4558897 34.0610882, -118.456592 34.0618934)",35,4,71284.0,0,71.34
primary,,,,"LINESTRING (-118.456592 34.0618934, -118.45938 34.0651425)",35,4,71284.0,1,71.34
primary,,,,"LINESTRING (-118.45938 34.0651425, -118.4594136 34.0651815)",35,4,71284.0,0,71.34
primary,,,,"LINESTRING (-118.4594136 34.0651815, -118.4595638 34.0653563)",35,4,71284.0,0,71.34
primary,,,,"LINESTRING (-118.4595638 34.0653563, -118.4597393 34.0655666)",35,4,71284.0,0,71.34
primary,,,,"LINESTRING (-118.4597393 34.0655666, -118.4599025 34.0657736)",35,4,71284.0,0,71.34
primary,,,,"LINESTRING (-118.4599025 34.0657736, -118.4602115 34.0661682)",35,4,63192.0,0,18.18
primary,,,,"LINESTRING (-118.4602115 34.0661682, -118.4603821 34.0663709)",35,4,63192.0,0,18.18
primary,,,,"LINESTRING (-118.4603821 34.0663709, -118.4607634 34.0668137)",35,4,32484.0,0,68.55
primary,,,,"LINESTRING (-118.4607634 34.0668137, -118.4610031 34.0670553)",35,4,32484.0,0,68.55
residential,,,,"LINESTRING (-118.4594769 34.0666779, -118.4592195 34.0664588)",25,2,8716.0,0,29.69
residential,,,,"LINESTRING (-118.4592195 34.0664588, -118.458948 34.0661112)",25,2,54535.0,0,83.01
residential,,,,"LINESTRING (-118.458948 34.0661112, -118.458881 34.0660587)",25,2,54535.0,0,83.01
residential,,,,"LINESTRING (-118.458881 34.0660587, -118.4587472 34.0660359)",25,2,54535.0,0,83.01
residential,,,,"LINESTRING (-118.4589162 34.0670752, -118.4584332 34.066733)",25,2,4693.0,0,18.69
residential,,,,"LINESTRING (-118.4584332 34.066733, -118.4582809 34.0666618)",25,2,60419.0,0,83.35
residential,,,,"LINESTRING (-118.4582809 34.0666618, -118.4580091 34.0665905)",25,2,60419.0,0,83.35
residential,,,,"LINESTRING (-118.4580091 34.0665905, -118.457939 34.0665551)",25,2,60419.0,0,83.35
residential,,,,"LINESTRING (-118.457939 34.0665551, -118.4577552 34.0663999)",25,2,60419.0,0,83.35
residential,,,,"LINESTRING (-118.4577552 34.0663999, -118.4576611 34.0663625)",25,2,60419.0,0,83.35
residential,,,,"LINESTRING (-118.4576611 34.0663625, -118.4575655 34.0663599)",25,2,60419.0,0,83.35
residential,,,,"LINESTRING (-118.4575655 34.0663599, -118.4574794 34.0663769)",25,2,60419.0,0,83.35
residential,,,,"LINESTRING (-118.4574794 34.0663769, -118.4573899 34.0664241)",25,2,60419.0,0,83.35
residential,,,,"LINESTRING (-118.4573899 34.0664241, -118.4573672 34.0664998)",25,2,60419.0,0,83.35
residential,,,,"LINESTRING (-118.4573672 34.0664998, -118.4573321 34.0666877)",25,2,60419.0,0,83.35
residential,,,,"LINESTRING (-118.4573321 34.0666877, -118.4573039 34.0667508)",25,2,60419.0,0,83.35
residential,,,,"LINESTRING (-118.4573039 34.0667508, -118.4572465 34.0667868)",25,2,60419.0,0,83.35
residential,,,,"LINESTRING (-118.4577046 34.0689265, -118.4577744 34.0683466)",25,2,39794.0,0,100.0
residential,,,,"LINESTRING (-118.4577744 34.0683466, -118.4577672 34.0680701)",25,2,39794.0,0,100.0
residential,,,,"LINESTRING (-118.4577672 34.0680701, -118.457686 34.0677729)",25,2,39794.0,0,100.0
residential,,,,"LINESTRING (-118.457686 34.0677729, -118.4576082 34.0674532)",25,2,39794.0,0,100.0
residential,,,,"LINESTRING (-118.4576082 34.0674532, -118.4575443 34.0673139)",25,2,39794.0,0,100.0
residential,,,,"LINESTRING (-118.4575443 34.0673139, -118.4572465 34.0667868)",25,2,39794.0,0,100.0
residential,,,,"LINESTRING (-118.4572465 34.0667868, -118.457108 34.0667019)",25,2,22875.0,0,100.0
residential,,,,"LINESTRING (-118.457108 34.0667019, -118.4569862 34.0666632)",25,2,22875.0,0,100.0
residential,,,,"LINESTRING (-118.4569862 34.0666632, -118.4566135 34.066598)",25,2,22875.0,0,100.0
residential,,,,"LINESTRING (-118.4566135 34.066598, -118.4565005 34.0666036)",25,2,22875.0,0,100.0
residential,,,,"LINESTRING (-118.4565005 34.0666036, -118.4564283 34.0666514)",25,2,22875.0,0,100.0
residential,,,,"LINESTRING (-118.4564283 34.0666514, -118.4563852 34.0667343)",25,2,22875.0,0,100.0
residential,,,,"LINESTRING (-118.4563852 34.0667343, -118.4564012 34.0668146)",25,2,22875.0,0,100.0
residential,,,,"LINESTRING (-118.4564012 34.0668146, -118.4564617 34.0669035)",25,2,22875.0,0,100.0
residential,,,,"LINESTRING (-118.4564617 34.0669035, -118.4566138 34.0670704)",25,2,22875.0,0,100.0
residential,,,,"LINESTRING (-118.4566138 34.0670704, -118.4566881 34.0671911)",25,2,22875.0,0,100.0
residential,,,,"LINESTRING (-118.4566881 34.0671911, -118.4567428 34.0673099)",25,2,22875.0,0,100.0
residential,,,,"LINESTRING (-118.4567428 34.0673099, -118.4567369 34.0674188)",25,2,65171.0,0,100.0
residential,,,,"LINESTRING (-118.4567369 34.0674188, -118.4566504 34.0676061)",25,2,65171.0,0,100.0
residential,,,,"LINESTRING (-118.4749122 34.0696268, -118.4750874 34.0696636)",25,2,43422.0,0,52.91
residential,,,,"LINESTRING (-118.4750874 34.0696636, -118.475259 34.0696915)",25,2,43422.0,0,52.91
residential,,,,"LINESTRING (-118.475259 34.0696915, -118.4753954 34.0696931)",25,2,43422.0,0,52.91
residential,,,,"LINESTRING (-118.4753954 34.0696931, -118.4755008 34.0696702)",25,2,43422.0,0,52.91
residential,,,,"LINESTRING (-118.4755008 34.0696702, -118.4756165 34.0696488)",25,2,43422.0,0,52.91
residential,,,,"LINESTRING (-118.4756165 34.0696488, -118.4757286 34.0696571)",25,2,43422.0,0,52.91
residential,,,,"LINESTRING (-118.4757286 34.0696571, -118.4758164 34.0696938)",25,2,43422.0,0,52.91
residential,,,,"LINESTRING (-118.4758164 34.0696938, -118.4758824 34.0697744)",25,2,43422.0,0,52.91
residential,,,,"LINESTRING (-118.4758824 34.0697744, -118.4758941 34.069868)",25,2,43422.0,0,52.91
residential,,,,"LINESTRING (-118.4758941 34.069868, -118.4758699 34.0700315)",25,2,43422.0,0,52.91
residential,,,,"LINESTRING (-118.4758699 34.0700315, -118.4758548 34.0702649)",25,2,43422.0,0,52.91
residential,,,,"LINESTRING (-118.4758548 34.0702649, -118.4758648 34.0704564)",25,2,43422.0,0,52.91
residential,,,,"LINESTRING (-118.4758648 34.0704564, -118.4758929 34.0705558)",25,2,43422.0,0,52.91
residential,,,,"LINESTRING (-118.4758929 34.0705558, -118.4760081 34.070649)",25,2,43422.0,0,52.91
residential,,,,"LINESTRING (-118.4760081 34.070649, -118.476281 34.0707781)",25,2,43422.0,0,52.91
residential,,,,"LINESTRING (-118.476281 34.0707781, -118.4764355 34.0708291)",25,2,43422.0,0,52.91
residential,,,,"LINESTRING (-118.4764355 34.0708291, -118.4765727 34.0708451)",25,2,43422.0,0,52.91
residential,,,,"LINESTRING (-118.4765727 34.0708451, -118.4767339 34.0708324)",25,2,32511.0,0,41.93
residential,,,,"LINESTRING (-118.4767339 34.0708324, -118.4769425 34.0708122)",25,2,9315.0,0,64.85
residential,,,,"LINESTRING (-118.4769425 34.0708122, -118.4770844 34.0707704)",25,2,9315.0,0,64.85
residential,,,,"LINESTRING (-118.4770844 34.0707704, -118.4772066 34.0707127)",25,2,9315.0,0,64.85
residential,,,,"LINESTRING (-118.4744109 34.0706677, -118.4745527 34.0707027)",25,2,63782.0,0,83.71
residential,,,,"LINESTRING (-118.4745527 34.0707027, -118.4746564 34.0707045)",25,2,63782.0,0,83.71
residential,,,,"LINESTRING (-118.4746564 34.0707045, -118.4748066 34.0706779)",25,2,63782.0,0,83.71
residential,,,,"LINESTRING (-118.4748066 34.0706779, -118.4752688 34.0704225)",25,2,60532.0,0,51.8
residential,,,,"LINESTRING (-118.4746095 34.0718171, -118.4746333 34.0717039)",25,2,10504.0,0,64.85
residential,,,,"LINESTRING (-118.4746333 34.0717039, -118.4746344 34.0715559)",25,2,10504.0,0,64.85
residential,,,,"LINESTRING (-118.4746344 34.0715559, -118.4746009 34.0713478)",25,2,10504.0,0,64.85
residential,,,,"LINESTRING (-118.4746009 34.0713478, -118.4744109 34.0706677)",25,2,10504.0,0,64.85
residential,,,,"LINESTRING (-118.4757702 34.071201, -118.4753433 34.0715646)",25,2,51940.0,0,98.59
residential,,,,"LINESTRING (-118.4753433 34.0715646, -118.4752601 34.0716537)",25,2,51940.0,0,98.59
residential,,,,"LINESTRING (-118.4752601 34.0716537, -118.4752042 34.0717646)",25,2,51940.0,0,98.59
residential,,,,"LINESTRING (-118.4752042 34.0717646, -118.4751875 34.0718897)",25,2,51940.0,0,98.59
residential,,,,"LINESTRING (-118.4751875 34.0718897, -118.4751703 34.0720116)",25,2,51940.0,0,98.59
residential,,,,"LINESTRING (-118.4751703 34.0720116, -118.4751408 34.072135)",25,2,51940.0,0,98.59
residential,,,,"LINESTRING (-118.4751408 34.072135, -118.4750868 34.0722709)",25,2,51940.0,0,98.59
residential,,,,"LINESTRING (-118.4750868 34.0722709, -118.4750457 34.0723771)",25,2,51940.0,0,98.59
residential,,,,"LINESTRING (-118.4750457 34.0723771, -118.475048 34.0724624)",25,2,51940.0,0,98.59
residential,,,,"LINESTRING (-118.475048 34.0724624, -118.4750797 34.0725579)",25,2,51940.0,0,98.59
residential,,,,"LINESTRING (-118.4750797 34.0725579, -118.4751599 34.0726911)",25,2,13739.0,0,98.59
residential,,,,"LINESTRING (-118.4751599 34.0726911, -118.4752214 34.0727753)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4752214 34.0727753, -118.4752979 34.0728708)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4752979 34.0728708, -118.4753502 34.0729252)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4753502 34.0729252, -118.4753998 34.0729608)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4753998 34.0729608, -118.4754561 34.0729852)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4754561 34.0729852, -118.4755379 34.0730141)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4755379 34.0730141, -118.4756667 34.0730452)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4756667 34.0730452, -118.4758008 34.0730608)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4758008 34.0730608, -118.4758419 34.0730801)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4758419 34.0730801, -118.4759493 34.0731575)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4759493 34.0731575, -118.4761064 34.0732844)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4761064 34.0732844, -118.4761959 34.0733222)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4761959 34.0733222, -118.4762874 34.0733363)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4762874 34.0733363, -118.476361 34.0733074)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.476361 34.0733074, -118.4764335 34.0732662)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4764335 34.0732662, -118.4765121 34.0732424)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4765121 34.0732424, -118.4765787 34.0732349)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4765787 34.0732349, -118.4766543 34.0732489)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4766543 34.0732489, -118.4767368 34.0732852)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4767368 34.0732852, -118.4767835 34.0733428)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4767835 34.0733428, -118.4767965 34.0734104)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4767965 34.0734104, -118.4768014 34.0734903)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4768014 34.0734903, -118.4767766 34.0735562)",25,2,4336.0,0,98.59
residential,,,,"LINESTRING (-118.4767766 34.0735562, -118.4767428 34.0736484)",25,2,35246.0,0,95.96
residential,,,,"LINESTRING (-118.4767428 34.0736484, -118.4767338 34.0737481)",25,2,35246.0,0,95.96
residential,,,,"LINESTRING (-118.4767338 34.0737481, -118.4767408 34.0738584)",25,2,35246.0,0,95.96
residential,,,,"LINESTRING (-118.4767408 34.0738584, -118.4767468 34.0739317)",25,2,35246.0,0,95.96
residential,,,,"LINESTRING (-118.4767468 34.0739317, -118.4767567 34.0739737)",25,2,35246.0,0,95.96
residential,,,,"LINESTRING (-118.4767567 34.0739737, -118.4767617 34.07408)",25,2,35246.0,0,95.96
residential,,,,"LINESTRING (-118.4767617 34.07408, -118.4768286 34.0741093)",25,2,61603.0,0,83.01
residential,,,,"LINESTRING (-118.4751599 34.0726911, -118.4750773 34.0727552)",25,2,13739.0,0,98.59
residential,,,,"LINESTRING (-118.4750773 34.0727552, -118.4748992 34.0729111)",25,2,13739.0,0,98.59
residential,,,,"LINESTRING (-118.4748992 34.0729111, -118.4748281 34.0729779)",25,2,13739.0,0,98.59
residential,,,,"LINESTRING (-118.4748281 34.0729779, -118.4747789 34.07305)",25,2,13739.0,0,98.59
residential,,,,"LINESTRING (-118.4747789 34.07305, -118.4744992 34.0736897)",25,2,13739.0,0,98.59
residential,,,,"LINESTRING (-118.4744992 34.0736897, -118.4745339 34.0737763)",25,2,13739.0,0,98.59
residential,,,,"LINESTRING (-118.4716285 34.0711597, -118.4720701 34.0714709)",25,2,72486.0,0,40.89
residential,,,,"LINESTRING (-118.4708529 34.071852, -118.4714404 34.0724554)",25,2,72487.0,0,40.89
secondary,,,,"LINESTRING (-118.469888 34.0688564, -118.4699503 34.0686251)",30,5,72484.0,0,40.89
secondary,,,,"LINESTRING (-118.469688 34.0695452, -118.469888 34.0688564)",30,4,58959.0,0,81.84
residential,,,,"LINESTRING (-118.4699503 34.0686251, -118.4701384 34.068666)",25,2,72484.0,0,40.89
residential,,,,"LINESTRING (-118.4701384 34.068666, -118.4702265 34.0686852)",25,2,72484.0,0,40.89
residential,,,,"LINESTRING (-118.4702265 34.0686852, -118.4703417 34.0687144)",25,2,72484.0,0,40.89
residential,,,,"LINESTRING (-118.4703417 34.0687144, -118.4704209 34.0687632)",25,2,72484.0,0,40.89
residential,,,,"LINESTRING (-118.4704209 34.0687632, -118.4705864 34.068961)",25,2,72484.0,0,40.89
residential,,,,"LINESTRING (-118.4705864 34.068961, -118.4706841 34.0690715)",25,2,72484.0,0,40.89
residential,,,,"LINESTRING (-118.4706841 34.0690715, -118.4707946 34.0691686)",25,2,72484.0,0,40.89
residential,,,,"LINESTRING (-118.4707946 34.0691686, -118.4710881 34.0694371)",25,2,72484.0,0,40.89
residential,,,,"LINESTRING (-118.4710881 34.0694371, -118.4712874 34.0696354)",25,2,72484.0,0,40.89
residential,,,,"LINESTRING (-118.4712874 34.0696354, -118.4715837 34.0699626)",25,2,72484.0,0,40.89
residential,,,,"LINESTRING (-118.4715837 34.0699626, -118.4716808 34.070175)",25,2,72484.0,0,40.89
residential,,,,"LINESTRING (-118.4716808 34.070175, -118.4717406 34.070368)",25,2,72484.0,0,40.89
residential,,,,"LINESTRING (-118.4717406 34.070368, -118.4717566 34.070616)",25,2,72484.0,0,40.89
residential,,,,"LINESTRING (-118.4717566 34.070616, -118.4717543 34.0709007)",25,2,72484.0,0,40.89
residential,,,,"LINESTRING (-118.4717543 34.0709007, -118.4717354 34.0710117)",25,2,72484.0,0,40.89
residential,,,,"LINESTRING (-118.4717354 34.0710117, -118.4716977 34.0710943)",25,2,72484.0,0,40.89
residential,,,,"LINESTRING (-118.4716977 34.0710943, -118.4716285 34.0711597)",25,2,72484.0,0,40.89
